Order ID;Order Date;Customer Name;City;Product Name;Unit Price;Quantity;Discount (%);Subtotal;Discount Amount;Total Sales;Shipping Fee;Grand Total;Payment Method;Order Status;Platform;Customer Rating;Size;Material;Gender
ORD03257;30/12/2025 20:18;Yani Hidayat;Jakarta;Cardigan;355.000;1;0;355.000;0;355.000;27.000;1.940.000;Kartu Kredit;Completed;FashionKita;4;XXL;Knitted;Wanita
ORD03258;06/07/2025 18:44;Eka Halim;Pontianak;Kaos Pendek;148.000;1;0;148.000;0;148.000;24.000;1.768.000;e-Wallet;Completed;FashionKita;4;XL;Katun;Pria
ORD03258;06/07/2025 18:44;Eka Halim;Pontianak;Dress Formal;892.000;1;0;892.000;0;892.000;24.000;1.768.000;e-Wallet;Completed;FashionKita;4;XL;Silk Blend;Wanita
ORD03258;06/07/2025 18:44;Eka Halim;Pontianak;Hoodie;352.000;2;0;704.000;0;704.000;24.000;1.768.000;e-Wallet;Completed;FashionKita;4;L;Polyester;Pria
ORD03259;22/08/2025 12:27;Sari Utami;Semarang;Legging;181.000;2;0;362.000;0;362.000;27.000;1.553.000;Kartu Kredit;Completed;FashionHub;3;XXL;Nylon;Wanita
ORD03259;22/08/2025 12:27;Sari Utami;Semarang;Dress Casual;320.000;1;0;320.000;0;320.000;27.000;1.553.000;Kartu Kredit;Completed;FashionHub;3;XL;Viscose;Wanita
ORD03259;22/08/2025 12:27;Sari Utami;Semarang;Kaos Polo;221.000;2;0;442.000;0;442.000;27.000;1.553.000;Kartu Kredit;Completed;FashionHub;3;S;Lacoste Cotton;Pria
ORD03259;22/08/2025 12:27;Sari Utami;Semarang;Hijab;134.000;3;0;402.000;0;402.000;27.000;1.553.000;Kartu Kredit;Completed;FashionHub;3;S;Polyester;Wanita
ORD03260;01/11/2025 19:28;Erna Setiawan;Banda Aceh;Sweater;444.000;2;0;888.000;0;888.000;24.000;1.781.000;Kartu Kredit;Pending;FashionKita;1;XL;Acrylic;Pria
ORD03260;01/11/2025 19:28;Erna Setiawan;Banda Aceh;Dress Formal;673.000;1;0;673.000;0;673.000;24.000;1.781.000;Kartu Kredit;Pending;FashionKita;1;S;Silk Blend;Wanita
ORD03260;01/11/2025 19:28;Erna Setiawan;Banda Aceh;Kaos Pendek;98.000;2;0;196.000;0;196.000;24.000;1.781.000;Kartu Kredit;Pending;FashionKita;1;S;Jersey;Pria
ORD03261;05/09/2025 14:32;Aulia Setiawan;Jayapura;Celana Chino;233.000;1;0;233.000;0;233.000;17.000;508.000;e-Wallet;Completed;Toko Fashion App;2;S;Twill;Pria
ORD03261;05/09/2025 14:32;Aulia Setiawan;Jayapura;Gamis;258.000;1;0;258.000;0;258.000;17.000;508.000;e-Wallet;Completed;Toko Fashion App;2;L;Satin;Wanita
ORD03262;08/12/2025 14:30;Qori Hidayat;Bengkulu;Blouse;201.000;2;0;402.000;0;402.000;24.000;1.742.000;Transfer Bank;Completed;OutfitNow;2;L;Rayon;Wanita
ORD03262;08/12/2025 14:30;Qori Hidayat;Bengkulu;Jaket Bomber;263.000;2;0;526.000;0;526.000;24.000;1.742.000;Transfer Bank;Completed;OutfitNow;2;XXL;Scuba;Pria
ORD03262;08/12/2025 14:30;Qori Hidayat;Bengkulu;Dress Casual;395.000;2;0;790.000;0;790.000;24.000;1.742.000;Transfer Bank;Completed;OutfitNow;2;M;Katun;Wanita
ORD03263;12/09/2025 16:43;Dina Halim;Pekanbaru;Celana Chino;325.000;2;0;650.000;0;650.000;27.000;1.900.000;COD;Completed;Toko Fashion App;1;XXL;Katun;Pria
ORD03263;12/09/2025 16:43;Dina Halim;Pekanbaru;Sweater;289.000;1;0;289.000;0;289.000;27.000;1.900.000;COD;Completed;Toko Fashion App;1;L;Acrylic;Pria
ORD03263;12/09/2025 16:43;Dina Halim;Pekanbaru;Celana Pendek;212.000;3;0;636.000;0;636.000;27.000;1.900.000;COD;Completed;Toko Fashion App;1;S;Jersey;Pria
ORD03263;12/09/2025 16:43;Dina Halim;Pekanbaru;Rok Midi;298.000;1;0;298.000;0;298.000;27.000;1.900.000;COD;Completed;Toko Fashion App;1;XL;Twill;Wanita
ORD03264;24/04/2025 15:51;Dina Ananda;Pontianak;Kaos Panjang;144.000;3;0;432.000;0;432.000;27.000;2.428.000;Transfer Bank;Returned;StyleMart;4;M;Jersey;Pria
ORD03264;24/04/2025 15:51;Dina Ananda;Pontianak;Dress Formal;755.000;1;0;755.000;0;755.000;27.000;2.428.000;Transfer Bank;Returned;StyleMart;4;L;Silk Blend;Wanita
ORD03264;24/04/2025 15:51;Dina Ananda;Pontianak;Celana Pendek;166.000;4;0;664.000;0;664.000;27.000;2.428.000;Transfer Bank;Returned;StyleMart;4;L;Jersey;Pria
ORD03264;24/04/2025 15:51;Dina Ananda;Pontianak;Jaket Denim;275.000;2;0;550.000;0;550.000;27.000;2.428.000;Transfer Bank;Returned;StyleMart;4;L;Cotton;Pria
ORD03265;08/06/2025 13:21;Lestari Budiman;Palembang;Hijab;42.000;4;0;168.000;0;168.000;27.000;1.398.000;Transfer Bank;Shipped;StyleMart;3;S;Ceruty;Wanita
ORD03265;08/06/2025 13:21;Lestari Budiman;Palembang;Sweater;202.000;1;0;202.000;0;202.000;27.000;1.398.000;Transfer Bank;Shipped;StyleMart;3;L;Knitted;Pria
ORD03265;08/06/2025 13:21;Lestari Budiman;Palembang;Legging;221.000;1;0;221.000;0;221.000;27.000;1.398.000;Transfer Bank;Shipped;StyleMart;3;XXL;Nylon;Wanita
ORD03265;08/06/2025 13:21;Lestari Budiman;Palembang;Jaket Denim;390.000;2;0;780.000;0;780.000;27.000;1.398.000;Transfer Bank;Shipped;StyleMart;3;XXL;Cotton;Pria
ORD03266;03/11/2025 18:47;Fitri Kusuma;Semarang;Kaos Pendek;136.000;2;0;272.000;0;272.000;27.000;1.291.000;COD;Completed;OutfitNow;2;L;Cotton Combed;Pria
ORD03266;03/11/2025 18:47;Fitri Kusuma;Semarang;Celana Pendek;128.000;4;0;512.000;0;512.000;27.000;1.291.000;COD;Completed;OutfitNow;2;L;Polyester;Pria
ORD03266;03/11/2025 18:47;Fitri Kusuma;Semarang;Hoodie;325.000;1;0;325.000;0;325.000;27.000;1.291.000;COD;Completed;OutfitNow;2;XL;Polyester;Pria
ORD03266;03/11/2025 18:47;Fitri Kusuma;Semarang;Kaos Polo;155.000;1;0;155.000;0;155.000;27.000;1.291.000;COD;Completed;OutfitNow;2;M;Lacoste Cotton;Pria
ORD03267;30/09/2025 08:18;Andi Iskandar;Pangkalpinang;Hoodie;388.000;2;0;776.000;0;776.000;24.000;2.359.000;COD;Returned;Toko Fashion App;5;XL;Cotton Combed;Pria
ORD03267;30/09/2025 08:18;Andi Iskandar;Pangkalpinang;Cardigan;369.000;1;0;369.000;0;369.000;24.000;2.359.000;COD;Returned;Toko Fashion App;5;L;Acrylic;Wanita
ORD03267;30/09/2025 08:18;Andi Iskandar;Pangkalpinang;Jaket Denim;595.000;2;0;1.190.000;0;1.190.000;24.000;2.359.000;COD;Returned;Toko Fashion App;5;XL;Cotton;Pria
ORD03268;20/03/2025 10:22;Dewi Hidayat;Jayapura;Kaos Pendek;93.000;3;0;279.000;0;279.000;20.000;656.000;Kartu Kredit;Returned;OutfitNow;4;M;Katun;Pria
ORD03268;20/03/2025 10:22;Dewi Hidayat;Jayapura;Cardigan;263.000;1;0;263.000;0;263.000;20.000;656.000;Kartu Kredit;Returned;OutfitNow;4;M;Knitted;Wanita
ORD03268;20/03/2025 10:22;Dewi Hidayat;Jayapura;Kaos Panjang;94.000;1;0;94.000;0;94.000;20.000;656.000;Kartu Kredit;Returned;OutfitNow;4;XL;Cotton Combed;Pria
ORD03269;29/06/2025 20:02;Zahra Halim;Bengkulu;Kemeja Formal;349.000;2;0;698.000;0;698.000;22.000;1.204.000;Kartu Kredit;Completed;Toko Fashion App;5;L;Katun Oxford;Pria
ORD03269;29/06/2025 20:02;Zahra Halim;Bengkulu;Jaket Bomber;242.000;2;0;484.000;0;484.000;22.000;1.204.000;Kartu Kredit;Completed;Toko Fashion App;5;L;Polyester;Pria
ORD03270;01/12/2025 09:49;Clara Pradipta;Kendari;Rok Midi;330.000;2;0;660.000;0;660.000;24.000;1.828.000;Transfer Bank;Cancelled;FashionKita;2;XL;Polyester;Wanita
ORD03270;01/12/2025 09:49;Clara Pradipta;Kendari;Gamis;368.000;2;0;736.000;0;736.000;24.000;1.828.000;Transfer Bank;Cancelled;FashionKita;2;L;Woolpeach;Wanita
ORD03270;01/12/2025 09:49;Clara Pradipta;Kendari;Cardigan;204.000;2;0;408.000;0;408.000;24.000;1.828.000;Transfer Bank;Cancelled;FashionKita;2;S;Acrylic;Wanita
ORD03271;23/03/2025 12:38;Citra Kurniawan;Jayapura;Kaos Pendek;106.000;3;0;318.000;0;318.000;17.000;813.000;COD;Completed;Toko Fashion App;5;M;Jersey;Pria
ORD03271;23/03/2025 12:38;Citra Kurniawan;Jayapura;Jaket Denim;478.000;1;0;478.000;0;478.000;17.000;813.000;COD;Completed;Toko Fashion App;5;XL;Chambray;Pria
ORD03272;10/11/2025 19:35;Dewi Ananda;Sofifi;Blouse;226.000;3;0;678.000;0;678.000;27.000;1.595.000;COD;Completed;Toko Fashion App;5;L;Satin;Wanita
ORD03272;10/11/2025 19:35;Dewi Ananda;Sofifi;Hijab;52.000;2;0;104.000;0;104.000;27.000;1.595.000;COD;Completed;Toko Fashion App;5;XXL;Voal;Wanita
ORD03272;10/11/2025 19:35;Dewi Ananda;Sofifi;Kaos Panjang;159.000;2;0;318.000;0;318.000;27.000;1.595.000;COD;Completed;Toko Fashion App;5;XXL;Jersey;Pria
ORD03272;10/11/2025 19:35;Dewi Ananda;Sofifi;Jaket Bomber;234.000;2;0;468.000;0;468.000;27.000;1.595.000;COD;Completed;Toko Fashion App;5;XL;Nylon;Pria
ORD03273;06/11/2025 17:44;Dina Hidayat;Denpasar;Celana Pendek;194.000;4;0;776.000;0;776.000;24.000;1.423.000;e-Wallet;Completed;StyleMart;2;M;Polyester;Pria
ORD03273;06/11/2025 17:44;Dina Hidayat;Denpasar;Jaket Bomber;382.000;1;0;382.000;0;382.000;24.000;1.423.000;e-Wallet;Completed;StyleMart;2;L;Scuba;Pria
ORD03273;06/11/2025 17:44;Dina Hidayat;Denpasar;Cardigan;241.000;1;0;241.000;0;241.000;24.000;1.423.000;e-Wallet;Completed;StyleMart;2;XXL;Wool;Wanita
ORD03274;22/09/2025 16:11;Rizky Budiman;Surabaya;Kaos Pendek;111.000;3;0;333.000;0;333.000;27.000;1.438.000;Transfer Bank;Completed;Toko Fashion App;1;S;Cotton Combed;Pria
ORD03274;22/09/2025 16:11;Rizky Budiman;Surabaya;Hijab;107.000;2;0;214.000;0;214.000;27.000;1.438.000;Transfer Bank;Completed;Toko Fashion App;1;S;Ceruty;Wanita
ORD03274;22/09/2025 16:11;Rizky Budiman;Surabaya;Blouse;236.000;1;0;236.000;0;236.000;27.000;1.438.000;Transfer Bank;Completed;Toko Fashion App;1;XXL;Satin;Wanita
ORD03274;22/09/2025 16:11;Rizky Budiman;Surabaya;Gamis;314.000;2;0;628.000;0;628.000;27.000;1.438.000;Transfer Bank;Completed;Toko Fashion App;1;L;Satin;Wanita
ORD03275;10/11/2025 11:09;Qori Syahputra;Banda Aceh;Celana Pendek;196.000;2;0;392.000;0;392.000;17.000;897.000;e-Wallet;Shipped;Toko Fashion App;5;S;Katun;Pria
ORD03275;10/11/2025 11:09;Qori Syahputra;Banda Aceh;Dress Formal;488.000;1;0;488.000;0;488.000;17.000;897.000;e-Wallet;Shipped;Toko Fashion App;5;XL;Sutra;Wanita
ORD03276;21/01/2025 16:11;Nanda Utami;Mataram;Celana Pendek;176.000;4;0;704.000;0;704.000;22.000;1.132.000;e-Wallet;Returned;Toko Fashion App;5;L;Katun;Pria
ORD03276;21/01/2025 16:11;Nanda Utami;Mataram;Dress Casual;406.000;1;0;406.000;0;406.000;22.000;1.132.000;e-Wallet;Returned;Toko Fashion App;5;XXL;Viscose;Wanita
ORD03277;31/10/2025 18:50;Made Budiman;Tanjungpinang;Rok Midi;308.000;2;0;616.000;0;616.000;17.000;785.000;COD;Completed;FashionKita;1;M;Katun;Wanita
ORD03277;31/10/2025 18:50;Made Budiman;Tanjungpinang;Kaos Panjang;152.000;1;0;152.000;0;152.000;17.000;785.000;COD;Completed;FashionKita;1;S;Cotton Combed;Pria
ORD03278;14/08/2025 14:42;Qori Fauziah;Jayapura;Celana Jeans;584.000;1;0;584.000;0;584.000;27.000;1.727.000;Transfer Bank;Completed;Toko Fashion App;3;XL;Stretch Denim;Pria
ORD03278;14/08/2025 14:42;Qori Fauziah;Jayapura;Cardigan;387.000;1;0;387.000;0;387.000;27.000;1.727.000;Transfer Bank;Completed;Toko Fashion App;3;L;Wool;Wanita
ORD03278;14/08/2025 14:42;Qori Fauziah;Jayapura;Kaos Pendek;132.000;4;0;528.000;0;528.000;27.000;1.727.000;Transfer Bank;Completed;Toko Fashion App;3;L;Cotton Combed;Pria
ORD03278;14/08/2025 14:42;Qori Fauziah;Jayapura;Celana Chino;201.000;1;0;201.000;0;201.000;27.000;1.727.000;Transfer Bank;Completed;Toko Fashion App;3;XL;Katun;Pria
ORD03279;16/05/2025 19:16;Andi Utami;Manado;Sweater;321.000;2;0;642.000;0;642.000;27.000;2.057.000;e-Wallet;Completed;Toko Fashion App;1;XL;Wool;Pria
ORD03279;16/05/2025 19:16;Andi Utami;Manado;Dress Formal;624.000;1;0;624.000;0;624.000;27.000;2.057.000;e-Wallet;Completed;Toko Fashion App;1;XL;Sutra;Wanita
ORD03279;16/05/2025 19:16;Andi Utami;Manado;Celana Chino;218.000;2;0;436.000;0;436.000;27.000;2.057.000;e-Wallet;Completed;Toko Fashion App;1;L;Katun;Pria
ORD03279;16/05/2025 19:16;Andi Utami;Manado;Cardigan;328.000;1;0;328.000;0;328.000;27.000;2.057.000;e-Wallet;Completed;Toko Fashion App;1;L;Knitted;Wanita
ORD03280;01/06/2025 20:00;Lestari Budiman;Manado;Sweater;302.000;1;0;302.000;0;302.000;17.000;864.000;Transfer Bank;Cancelled;FashionHub;3;XXL;Acrylic;Pria
ORD03280;01/06/2025 20:00;Lestari Budiman;Manado;Dress Formal;545.000;1;0;545.000;0;545.000;17.000;864.000;Transfer Bank;Cancelled;FashionHub;3;XL;Sutra;Wanita
ORD03281;11/06/2025 11:41;Sari Halim;Bandung;Sweater;282.000;1;0;282.000;0;282.000;22.000;993.000;e-Wallet;Completed;FashionHub;3;M;Knitted;Pria
ORD03281;11/06/2025 11:41;Sari Halim;Bandung;Hoodie;283.000;1;0;283.000;0;283.000;22.000;993.000;e-Wallet;Completed;FashionHub;3;XL;Fleece;Pria
ORD03281;11/06/2025 11:41;Sari Halim;Bandung;Hijab;129.000;1;0;129.000;0;129.000;22.000;993.000;e-Wallet;Completed;FashionHub;3;XL;Voal;Wanita
ORD03281;11/06/2025 11:41;Sari Halim;Bandung;Kemeja Casual;277.000;1;0;277.000;0;277.000;22.000;993.000;e-Wallet;Completed;FashionHub;3;S;Chambray;Pria
ORD03282;04/07/2025 18:29;Indra Syahputra;Samarinda;Dress Formal;841.000;1;0;841.000;0;841.000;27.000;1.954.000;COD;Completed;FashionKita;3;M;Satin;Wanita
ORD03282;04/07/2025 18:29;Indra Syahputra;Samarinda;Blouse;314.000;2;0;628.000;0;628.000;27.000;1.954.000;COD;Completed;FashionKita;3;XXL;Viscose;Wanita
ORD03282;04/07/2025 18:29;Indra Syahputra;Samarinda;Kemeja Formal;180.000;1;0;180.000;0;180.000;27.000;1.954.000;COD;Completed;FashionKita;3;M;Twill;Pria
ORD03282;04/07/2025 18:29;Indra Syahputra;Samarinda;Sweater;278.000;1;0;278.000;0;278.000;27.000;1.954.000;COD;Completed;FashionKita;3;S;Acrylic;Pria
ORD03283;28/03/2025 19:14;Bayu Maulana;Mataram;Blouse;202.000;2;0;404.000;0;404.000;27.000;1.728.000;e-Wallet;Completed;Toko Fashion App;1;L;Satin;Wanita
ORD03283;28/03/2025 19:14;Bayu Maulana;Mataram;Kemeja Casual;328.000;2;0;656.000;0;656.000;27.000;1.728.000;e-Wallet;Completed;Toko Fashion App;1;M;Linen;Pria
ORD03283;28/03/2025 19:14;Bayu Maulana;Mataram;Hoodie;221.000;1;0;221.000;0;221.000;27.000;1.728.000;e-Wallet;Completed;Toko Fashion App;1;L;Fleece;Pria
ORD03283;28/03/2025 19:14;Bayu Maulana;Mataram;Cardigan;420.000;1;0;420.000;0;420.000;27.000;1.728.000;e-Wallet;Completed;Toko Fashion App;1;L;Acrylic;Wanita
ORD03284;14/08/2025 09:29;Gita Puspita;Nabire;Kemeja Formal;225.000;1;0;225.000;0;225.000;24.000;1.326.000;e-Wallet;Completed;Toko Fashion App;2;L;Twill;Pria
ORD03284;14/08/2025 09:29;Gita Puspita;Nabire;Gamis;705.000;1;0;705.000;0;705.000;24.000;1.326.000;e-Wallet;Completed;Toko Fashion App;2;S;Satin;Wanita
ORD03284;14/08/2025 09:29;Gita Puspita;Nabire;Kaos Panjang;124.000;3;0;372.000;0;372.000;24.000;1.326.000;e-Wallet;Completed;Toko Fashion App;2;L;Jersey;Pria
ORD03285;13/09/2025 17:11;Dewi Setiawan;Semarang;Celana Jeans;326.000;2;0;652.000;0;652.000;17.000;969.000;COD;Completed;FashionKita;4;XL;Katun;Pria
ORD03285;13/09/2025 17:11;Dewi Setiawan;Semarang;Kaos Pendek;100.000;3;0;300.000;0;300.000;17.000;969.000;COD;Completed;FashionKita;4;XL;Cotton Combed;Pria
ORD03286;16/01/2025 18:51;Aulia Fauziah;Bandung;Sweater;415.000;2;0;830.000;0;830.000;24.000;1.368.000;COD;Cancelled;Toko Fashion App;2;L;Knitted;Pria
ORD03286;16/01/2025 18:51;Aulia Fauziah;Bandung;Kaos Pendek;80.000;4;0;320.000;0;320.000;24.000;1.368.000;COD;Cancelled;Toko Fashion App;2;XL;Katun;Pria
ORD03286;16/01/2025 18:51;Aulia Fauziah;Bandung;Celana Pendek;194.000;1;0;194.000;0;194.000;24.000;1.368.000;COD;Cancelled;Toko Fashion App;2;XXL;Polyester;Pria
ORD03287;18/09/2025 20:52;Sari Pradipta;Denpasar;Cardigan;408.000;2;0;816.000;0;816.000;22.000;1.694.000;Transfer Bank;Completed;Toko Fashion App;4;M;Knitted;Wanita
ORD03287;18/09/2025 20:52;Sari Pradipta;Denpasar;Jaket Bomber;428.000;2;0;856.000;0;856.000;22.000;1.694.000;Transfer Bank;Completed;Toko Fashion App;4;M;Nylon;Pria
ORD03288;21/03/2025 20:20;Qori Maulana;Semarang;Celana Chino;223.000;1;0;223.000;0;223.000;17.000;594.000;e-Wallet;Completed;OutfitNow;1;S;Katun;Pria
ORD03288;21/03/2025 20:20;Qori Maulana;Semarang;Kaos Pendek;118.000;3;0;354.000;0;354.000;17.000;594.000;e-Wallet;Completed;OutfitNow;1;XXL;Cotton Combed;Pria
ORD03289;26/03/2025 11:51;Umar Setiawan;Sorong;Kaos Polo;206.000;1;0;206.000;0;206.000;24.000;1.302.000;Kartu Kredit;Completed;OutfitNow;3;M;Polyester;Pria
ORD03289;26/03/2025 11:51;Umar Setiawan;Sorong;Dress Formal;859.000;1;0;859.000;0;859.000;24.000;1.302.000;Kartu Kredit;Completed;OutfitNow;3;XXL;Satin;Wanita
ORD03289;26/03/2025 11:51;Umar Setiawan;Sorong;Celana Chino;213.000;1;0;213.000;0;213.000;24.000;1.302.000;Kartu Kredit;Completed;OutfitNow;3;S;Twill;Pria
ORD03290;28/10/2025 14:03;Galih Saputra;Palembang;Gamis;513.000;1;0;513.000;0;513.000;17.000;917.000;e-Wallet;Returned;Toko Fashion App;4;XXL;Woolpeach;Wanita
ORD03290;28/10/2025 14:03;Galih Saputra;Palembang;Legging;129.000;3;0;387.000;0;387.000;17.000;917.000;e-Wallet;Returned;Toko Fashion App;4;M;Polyester;Wanita
ORD03291;27/09/2025 08:19;Fitri Ramadhani;Mataram;Blouse;237.000;1;0;237.000;0;237.000;24.000;1.356.000;COD;Returned;FashionKita;1;XL;Rayon;Wanita
ORD03291;27/09/2025 08:19;Fitri Ramadhani;Mataram;Dress Formal;607.000;1;0;607.000;0;607.000;24.000;1.356.000;COD;Returned;FashionKita;1;L;Satin;Wanita
ORD03291;27/09/2025 08:19;Fitri Ramadhani;Mataram;Celana Jeans;488.000;1;0;488.000;0;488.000;24.000;1.356.000;COD;Returned;FashionKita;1;L;Katun;Pria
ORD03292;30/01/2025 18:09;Aulia Saputra;Jayapura;Kaos Polo;139.000;2;0;278.000;0;278.000;24.000;1.281.000;Kartu Kredit;Completed;Toko Fashion App;4;S;Lacoste Cotton;Pria
ORD03292;30/01/2025 18:09;Aulia Saputra;Jayapura;Dress Formal;413.000;1;0;413.000;0;413.000;24.000;1.281.000;Kartu Kredit;Completed;Toko Fashion App;4;XL;Sutra;Wanita
ORD03292;30/01/2025 18:09;Aulia Saputra;Jayapura;Jaket Bomber;283.000;2;0;566.000;0;566.000;24.000;1.281.000;Kartu Kredit;Completed;Toko Fashion App;4;XXL;Nylon;Pria
ORD03293;05/02/2025 13:45;Aulia Utami;Semarang;Celana Pendek;218.000;2;0;436.000;0;436.000;17.000;714.000;Transfer Bank;Completed;FashionKita;3;XXL;Katun;Pria
ORD03293;05/02/2025 13:45;Aulia Utami;Semarang;Kemeja Formal;261.000;1;0;261.000;0;261.000;17.000;714.000;Transfer Bank;Completed;FashionKita;3;XL;Linen;Pria
ORD03294;26/05/2025 19:47;Gita Saputra;Bandung;Dress Casual;419.000;1;0;419.000;0;419.000;22.000;1.237.000;Transfer Bank;Completed;FashionKita;4;XL;Viscose;Wanita
ORD03294;26/05/2025 19:47;Gita Saputra;Bandung;Dress Formal;796.000;1;0;796.000;0;796.000;22.000;1.237.000;Transfer Bank;Completed;FashionKita;4;XL;Sutra;Wanita
ORD03295;05/09/2025 09:32;Ani Hidayat;Palu;Hijab;128.000;2;0;256.000;0;256.000;17.000;466.000;COD;Shipped;Toko Fashion App;5;S;Polyester;Wanita
ORD03295;05/09/2025 09:32;Ani Hidayat;Palu;Kemeja Formal;193.000;1;0;193.000;0;193.000;17.000;466.000;COD;Shipped;Toko Fashion App;5;L;Twill;Pria
ORD03296;14/04/2025 08:48;Bella Iskandar;Kupang;Hoodie;230.000;1;0;230.000;0;230.000;17.000;536.000;Kartu Kredit;Completed;FashionHub;3;XXL;Cotton Combed;Pria
ORD03296;14/04/2025 08:48;Bella Iskandar;Kupang;Cardigan;289.000;1;0;289.000;0;289.000;17.000;536.000;Kartu Kredit;Completed;FashionHub;3;S;Knitted;Wanita
ORD03297;06/08/2025 16:12;Clara Pradipta;Makassar;Kemeja Casual;288.000;2;0;576.000;0;576.000;24.000;1.942.000;Transfer Bank;Completed;FashionKita;4;XL;Linen;Pria
ORD03297;06/08/2025 16:12;Clara Pradipta;Makassar;Hoodie;348.000;2;0;696.000;0;696.000;24.000;1.942.000;Transfer Bank;Completed;FashionKita;4;XXL;Cotton Combed;Pria
ORD03297;06/08/2025 16:12;Clara Pradipta;Makassar;Jaket Bomber;323.000;2;0;646.000;0;646.000;24.000;1.942.000;Transfer Bank;Completed;FashionKita;4;L;Scuba;Pria
ORD03298;25/09/2025 19:33;Ani Kusuma;Palembang;Celana Chino;305.000;2;0;610.000;0;610.000;27.000;2.048.000;e-Wallet;Completed;StyleMart;5;L;Twill;Pria
ORD03298;25/09/2025 19:33;Ani Kusuma;Palembang;Dress Formal;598.000;1;0;598.000;0;598.000;27.000;2.048.000;e-Wallet;Completed;StyleMart;5;XL;Satin;Wanita
ORD03298;25/09/2025 19:33;Ani Kusuma;Palembang;Kemeja Casual;273.000;2;0;546.000;0;546.000;27.000;2.048.000;e-Wallet;Completed;StyleMart;5;L;Linen;Pria
ORD03298;25/09/2025 19:33;Ani Kusuma;Palembang;Hoodie;267.000;1;0;267.000;0;267.000;27.000;2.048.000;e-Wallet;Completed;StyleMart;5;XL;Cotton Combed;Pria
ORD03299;18/01/2025 13:18;Lestari Pradipta;Pekanbaru;Kemeja Casual;190.000;3;0;570.000;0;570.000;24.000;1.407.000;Kartu Kredit;Returned;Toko Fashion App;5;M;Chambray;Pria
ORD03299;18/01/2025 13:18;Lestari Pradipta;Pekanbaru;Dress Formal;510.000;1;0;510.000;0;510.000;24.000;1.407.000;Kartu Kredit;Returned;Toko Fashion App;5;XL;Silk Blend;Wanita
ORD03299;18/01/2025 13:18;Lestari Pradipta;Pekanbaru;Celana Pendek;101.000;3;0;303.000;0;303.000;24.000;1.407.000;Kartu Kredit;Returned;Toko Fashion App;5;M;Katun;Pria
ORD03300;26/03/2025 17:42;Aulia Setiawan;Pangkalpinang;Celana Pendek;172.000;2;0;344.000;0;344.000;17.000;645.000;e-Wallet;Completed;Toko Fashion App;1;L;Katun;Pria
ORD03300;26/03/2025 17:42;Aulia Setiawan;Pangkalpinang;Cardigan;284.000;1;0;284.000;0;284.000;17.000;645.000;e-Wallet;Completed;Toko Fashion App;1;XXL;Wool;Wanita
ORD03301;15/06/2025 08:56;Aulia Pradipta;Kendari;Celana Jeans;552.000;1;0;552.000;0;552.000;24.000;1.788.000;Kartu Kredit;Shipped;Toko Fashion App;2;L;Stretch Denim;Pria
ORD03301;15/06/2025 08:56;Aulia Pradipta;Kendari;Gamis;438.000;1;0;438.000;0;438.000;24.000;1.788.000;Kartu Kredit;Shipped;Toko Fashion App;2;XL;Woolpeach;Wanita
ORD03301;15/06/2025 08:56;Aulia Pradipta;Kendari;Sweater;387.000;2;0;774.000;0;774.000;24.000;1.788.000;Kartu Kredit;Shipped;Toko Fashion App;2;XXL;Acrylic;Pria
ORD03302;06/09/2025 20:17;Sari Halim;Tanjung Selor;Celana Chino;326.000;2;0;652.000;0;652.000;27.000;1.806.000;e-Wallet;Completed;Toko Fashion App;4;XL;Katun;Pria
ORD03302;06/09/2025 20:17;Sari Halim;Tanjung Selor;Dress Casual;410.000;1;0;410.000;0;410.000;27.000;1.806.000;e-Wallet;Completed;Toko Fashion App;4;S;Viscose;Wanita
ORD03302;06/09/2025 20:17;Sari Halim;Tanjung Selor;Cardigan;312.000;1;0;312.000;0;312.000;27.000;1.806.000;e-Wallet;Completed;Toko Fashion App;4;XL;Acrylic;Wanita
ORD03302;06/09/2025 20:17;Sari Halim;Tanjung Selor;Dress Formal;405.000;1;0;405.000;0;405.000;27.000;1.806.000;e-Wallet;Completed;Toko Fashion App;4;L;Silk Blend;Wanita
ORD03303;01/01/2025 13:46;Sari Halim;Sofifi;Blouse;211.000;3;10;633.000;63.300;569.700;27.000;1.384.200;e-Wallet;Completed;FashionKita;4;L;Viscose;Wanita
ORD03303;01/01/2025 13:46;Sari Halim;Sofifi;Kemeja Formal;198.000;1;10;198.000;19.800;178.200;27.000;1.384.200;e-Wallet;Completed;FashionKita;4;S;Katun Oxford;Pria
ORD03303;01/01/2025 13:46;Sari Halim;Sofifi;Cardigan;293.000;1;10;293.000;29.300;263.700;27.000;1.384.200;e-Wallet;Completed;FashionKita;4;S;Wool;Wanita
ORD03303;01/01/2025 13:46;Sari Halim;Sofifi;Dress Casual;384.000;1;10;384.000;38.400;345.600;27.000;1.384.200;e-Wallet;Completed;FashionKita;4;L;Viscose;Wanita
ORD03304;03/09/2025 15:06;Indra Syahputra;Wamena;Hoodie;341.000;2;0;682.000;0;682.000;27.000;2.152.000;e-Wallet;Returned;StyleMart;3;XL;Cotton Combed;Pria
ORD03304;03/09/2025 15:06;Indra Syahputra;Wamena;Jaket Bomber;370.000;2;0;740.000;0;740.000;27.000;2.152.000;e-Wallet;Returned;StyleMart;3;M;Scuba;Pria
